delivery_id,pharmacy_id,courier_id,zone,order_created_at,promised_time,delivered_time,distance_miles,traffic_level,priority,weather_flag,status
D00180,P005,C035,33101,2026-03-14 07:29:00.531828,2026-03-14 08:11:00.531828,2026-03-14 08:12:16.169225,2.5,medium,urgent,1,delivered
D00181,P006,C015,33139,2026-03-14 08:40:00.531828,2026-03-14 09:24:00.531828,2026-03-14 09:31:47.323835,1.2,high,normal,0,delivered
D00182,P006,C013,33139,2026-03-14 10:02:00.531828,2026-03-14 10:43:00.531828,2026-03-14 10:39:00.725371,5.52,medium,urgent,0,delivered
D00183,P004,C028,33101,2026-03-14 09:15:00.531828,2026-03-14 09:53:00.531828,2026-03-14 09:48:00.531828,4.37,low,normal,1,delivered
D00184,P006,C025,33139,2026-03-14 08:59:00.531828,2026-03-14 09:35:00.531828,2026-03-14 09:44:02.128002,2.67,medium,urgent,0,delivered
D00185,P007,C013,33139,2026-03-14 09:56:00.531828,2026-03-14 10:25:00.531828,2026-03-14 10:21:44.453422,1.03,low,normal,1,delivered
D00186,P009,C021,33139,2026-03-14 11:23:00.531828,2026-03-14 11:57:00.531828,2026-03-14 11:52:00.531828,0.64,high,normal,1,delivered
D00187,P009,C013,33139,2026-03-14 07:12:00.531828,2026-03-14 07:50:00.531828,2026-03-14 07:45:00.531828,4.37,low,normal,0,delivered
D00188,P010,C014,33109,2026-03-14 10:58:00.531828,2026-03-14 11:39:00.531828,2026-03-14 11:48:01.721559,3.46,medium,normal,0,delivered
D00189,P005,C007,33101,2026-03-14 10:09:00.531828,2026-03-14 10:44:00.531828,2026-03-14 10:59:51.391568,1.9,medium,normal,1,delivered
D00190,P001,C001,33109,2026-03-14 10:39:00.531828,2026-03-14 11:05:00.531828,2026-03-14 11:09:12.462064,1.03,low,normal,0,delivered
D00191,P008,C025,33101,2026-03-14 08:04:00.531828,2026-03-14 08:34:00.531828,2026-03-14 08:35:00.986410,4.08,low,normal,0,delivered
D00192,P002,C018,33137,2026-03-14 08:10:00.531828,2026-03-14 08:46:00.531828,2026-03-14 08:48:33.121204,2.77,low,urgent,1,delivered
D00193,P001,C024,33109,2026-03-14 06:31:00.531828,2026-03-14 07:04:00.531828,2026-03-14 06:59:00.531828,3.41,medium,urgent,1,delivered
D00194,P003,C003,33109,2026-03-14 06:25:00.531828,2026-03-14 07:05:00.531828,2026-03-14 07:00:00.531828,3.45,high,normal,0,delivered
D00195,P009,C019,33139,2026-03-14 11:25:00.531828,2026-03-14 11:53:00.531828,2026-03-14 11:48:00.531828,2.35,medium,urgent,0,delivered
D00196,P009,C017,33139,2026-03-14 08:10:00.531828,2026-03-14 08:38:00.531828,2026-03-14 08:48:57.410929,1.71,high,urgent,1,delivered
D00197,P005,C039,33101,2026-03-14 10:03:00.531828,2026-03-14 10:46:00.531828,2026-03-14 10:41:00.531828,0.89,medium,urgent,1,delivered
D00198,P009,C043,33139,2026-03-14 07:29:00.531828,2026-03-14 07:55:00.531828,2026-03-14 08:05:19.227819,0.98,medium,normal,1,delivered
D00199,P005,C040,33101,2026-03-14 07:01:00.531828,2026-03-14 07:42:00.531828,2026-03-14 07:58:19.072593,1.08,medium,normal,0,delivered
D00200,P011,C048,33139,2026-03-14 08:43:00.531828,2026-03-14 09:11:00.531828,2026-03-14 09:10:42.670131,3.42,high,urgent,0,delivered
D00201,P002,C041,33137,2026-03-14 08:56:00.531828,2026-03-14 09:39:00.531828,2026-03-14 09:37:57.761669,3.56,medium,normal,0,delivered
D00202,P011,C023,33139,2026-03-14 06:37:00.531828,2026-03-14 07:09:00.531828,2026-03-14 07:04:00.531828,3.33,medium,urgent,1,delivered
D00203,P005,C015,33101,2026-03-14 10:07:00.531828,2026-03-14 10:35:00.531828,2026-03-14 10:32:51.288151,1.09,medium,normal,1,delivered
D00204,P003,C018,33109,2026-03-14 08:42:00.531828,2026-03-14 09:18:00.531828,2026-03-14 09:13:00.531828,4.65,medium,normal,1,delivered
D00205,P011,C025,33139,2026-03-14 06:34:00.531828,2026-03-14 07:06:00.531828,2026-03-14 07:02:22.970128,5.34,high,urgent,1,delivered
D00206,P002,C043,33137,2026-03-14 07:29:00.531828,2026-03-14 08:05:00.531828,2026-03-14 08:09:02.881177,5.01,low,normal,1,delivered
D00207,P002,C029,33137,2026-03-14 08:11:00.531828,2026-03-14 08:49:00.531828,2026-03-14 08:47:51.286225,3.55,high,urgent,1,delivered
D00208,P011,C028,33139,2026-03-14 06:59:00.531828,2026-03-14 07:31:00.531828,2026-03-14 07:26:00.531828,1.43,medium,urgent,0,delivered
D00209,P000,C041,33109,2026-03-14 10:35:00.531828,2026-03-14 11:16:00.531828,2026-03-14 11:11:00.531828,4.85,medium,normal,0,delivered
D00210,P002,C022,33137,2026-03-14 07:24:00.531828,2026-03-14 08:03:00.531828,2026-03-14 08:07:39.082571,0.82,high,urgent,0,delivered
D00211,P007,C005,33139,2026-03-14 09:17:00.531828,2026-03-14 09:49:00.531828,2026-03-14 09:55:06.013139,4.97,medium,urgent,0,delivered
D00212,P003,C046,33109,2026-03-14 07:50:00.531828,2026-03-14 08:19:00.531828,2026-03-14 08:16:42.849953,5.06,low,urgent,0,delivered
D00213,P007,C010,33139,2026-03-14 08:23:00.531828,2026-03-14 08:52:00.531828,2026-03-14 09:03:41.550608,4.98,low,urgent,1,delivered
D00214,P011,C046,33139,2026-03-14 08:13:00.531828,2026-03-14 08:57:00.531828,2026-03-14 09:06:51.771655,5.67,high,normal,1,delivered
D00215,P011,C005,33139,2026-03-14 08:30:00.531828,2026-03-14 08:55:00.531828,2026-03-14 08:50:00.531828,2.59,high,normal,0,delivered
D00216,P004,C011,33101,2026-03-14 09:54:00.531828,2026-03-14 10:29:00.531828,2026-03-14 10:40:54.067705,4.98,low,normal,1,delivered
D00217,P007,C006,33139,2026-03-14 11:19:00.531828,2026-03-14 12:02:00.531828,2026-03-14 12:08:40.878916,1.39,high,normal,0,delivered
D00218,P001,C024,33109,2026-03-14 10:57:00.531828,2026-03-14 11:22:00.531828,2026-03-14 11:17:00.531828,2.14,low,normal,1,delivered
D00219,P003,C046,33109,2026-03-14 10:53:00.531828,2026-03-14 11:21:00.531828,2026-03-14 11:16:56.466698,1.52,medium,urgent,1,delivered
D00220,P007,C025,33139,2026-03-14 11:34:00.531828,2026-03-14 12:09:00.531828,2026-03-14 12:22:37.770802,3.06,low,normal,0,delivered
D00221,P005,C034,33101,2026-03-14 06:24:00.531828,2026-03-14 06:50:00.531828,2026-03-14 06:46:21.859347,3.78,medium,urgent,1,delivered
D00222,P000,C010,33109,2026-03-14 08:07:00.531828,2026-03-14 08:32:00.531828,2026-03-14 08:51:14.554956,5.88,medium,urgent,1,delivered
D00223,P000,C046,33109,2026-03-14 08:16:00.531828,2026-03-14 08:58:00.531828,2026-03-14 09:04:55.920572,5.55,low,urgent,0,delivered
D00224,P001,C048,33109,2026-03-14 10:56:00.531828,2026-03-14 11:26:00.531828,2026-03-14 11:51:17.672459,5.6,high,urgent,0,delivered
D00225,P004,C007,33101,2026-03-14 06:10:00.531828,2026-03-14 06:52:00.531828,2026-03-14 06:47:00.531828,1.88,low,urgent,1,delivered
D00226,P000,C028,33109,2026-03-14 09:28:00.531828,2026-03-14 09:56:00.531828,2026-03-14 10:11:19.327909,3.91,high,normal,0,delivered
D00227,P001,C025,33109,2026-03-14 07:30:00.531828,2026-03-14 08:01:00.531828,2026-03-14 08:04:22.784204,1.75,high,urgent,0,delivered
D00228,P010,C004,33109,2026-03-14 10:42:00.531828,2026-03-14 11:23:00.531828,2026-03-14 11:18:00.531828,0.58,low,urgent,1,delivered
D00229,P008,C030,33101,2026-03-14 09:01:00.531828,2026-03-14 09:41:00.531828,2026-03-14 09:40:31.673374,2.95,high,normal,1,delivered
D00230,P010,C032,33109,2026-03-14 06:48:00.531828,2026-03-14 07:19:00.531828,2026-03-14 07:29:03.335190,2.79,low,normal,0,delivered
D00231,P008,C039,33101,2026-03-14 08:48:00.531828,2026-03-14 09:23:00.531828,2026-03-14 09:39:08.094143,2.69,low,urgent,1,delivered
D00232,P003,C018,33109,2026-03-14 08:27:00.531828,2026-03-14 09:12:00.531828,2026-03-14 09:18:02.097717,2.85,low,normal,1,delivered
D00233,P008,C047,33101,2026-03-14 08:07:00.531828,2026-03-14 08:32:00.531828,2026-03-14 08:30:29.685401,4.73,medium,urgent,0,delivered
D00234,P010,C031,33109,2026-03-14 11:16:00.531828,2026-03-14 11:55:00.531828,2026-03-14 11:50:00.531828,1.58,high,urgent,1,delivered
D00235,P004,C045,33101,2026-03-14 11:08:00.531828,2026-03-14 11:35:00.531828,2026-03-14 11:30:03.634665,1.35,low,normal,0,delivered
D00236,P004,C011,33101,2026-03-14 07:58:00.531828,2026-03-14 08:25:00.531828,2026-03-14 08:40:46.473685,2.17,high,normal,1,delivered
D00237,P004,C018,33101,2026-03-14 11:24:00.531828,2026-03-14 12:00:00.531828,2026-03-14 12:07:29.625071,3.87,low,urgent,0,delivered
D00238,P009,C002,33139,2026-03-14 10:43:00.531828,2026-03-14 11:21:00.531828,2026-03-14 11:16:00.531828,0.91,medium,normal,1,delivered
D00239,P007,C046,33139,2026-03-14 09:46:00.531828,2026-03-14 10:28:00.531828,2026-03-14 10:31:19.957928,4.58,high,urgent,0,delivered
D00240,P007,C037,33139,2026-03-14 07:12:00.531828,2026-03-14 07:38:00.531828,2026-03-14 07:42:29.290232,3.88,low,urgent,0,delivered
D00241,P003,C009,33109,2026-03-14 10:46:00.531828,2026-03-14 11:27:00.531828,2026-03-14 11:30:15.313902,1.83,high,normal,1,delivered
D00242,P008,C001,33101,2026-03-14 11:52:00.531828,2026-03-14 12:17:00.531828,2026-03-14 12:22:21.807076,3.73,low,normal,1,delivered
D00243,P003,C003,33109,2026-03-14 11:26:00.531828,2026-03-14 12:00:00.531828,2026-03-14 12:12:05.937947,4.12,low,urgent,1,delivered
D00244,P006,C009,33139,2026-03-14 07:39:00.531828,2026-03-14 08:13:00.531828,2026-03-14 08:24:45.201788,5.89,low,urgent,0,delivered
D00245,P003,C026,33109,2026-03-14 08:26:00.531828,2026-03-14 09:10:00.531828,2026-03-14 09:21:53.063742,4.52,low,urgent,0,delivered
D00246,P006,C033,33139,2026-03-14 06:59:00.531828,2026-03-14 07:39:00.531828,2026-03-14 07:34:00.531828,4.76,medium,normal,1,delivered
D00247,P002,C021,33137,2026-03-14 09:41:00.531828,2026-03-14 10:11:00.531828,2026-03-14 10:06:00.531828,5.57,low,normal,1,delivered
D00248,P000,C017,33109,2026-03-14 10:26:00.531828,2026-03-14 11:06:00.531828,2026-03-14 11:07:05.567908,0.67,medium,urgent,0,delivered
D00249,P004,C049,33101,2026-03-14 08:08:00.531828,2026-03-14 08:49:00.531828,2026-03-14 08:48:09.680813,1.89,high,urgent,1,delivered
D00250,P008,C005,33101,2026-03-14 07:28:00.531828,2026-03-14 08:00:00.531828,2026-03-14 07:58:40.596976,5.83,high,urgent,0,delivered
D00251,P005,C007,33101,2026-03-14 08:10:00.531828,2026-03-14 08:42:00.531828,2026-03-14 08:37:53.642001,2.88,low,normal,1,delivered
D00252,P007,C012,33139,2026-03-14 12:04:00.531828,2026-03-14 12:40:00.531828,2026-03-14 12:54:12.642791,5.46,medium,normal,1,delivered
D00253,P000,C001,33109,2026-03-14 10:47:00.531828,2026-03-14 11:19:00.531828,2026-03-14 11:24:55.800168,5.43,low,urgent,0,delivered
D00254,P005,C037,33101,2026-03-14 09:42:00.531828,2026-03-14 10:22:00.531828,2026-03-14 10:17:00.531828,2.76,medium,urgent,1,delivered
D00255,P005,C029,33101,2026-03-14 09:14:00.531828,2026-03-14 09:45:00.531828,2026-03-14 09:53:52.789850,5.54,medium,normal,0,delivered
D00256,P004,C006,33101,2026-03-14 06:45:00.531828,2026-03-14 07:18:00.531828,2026-03-14 07:34:01.176412,2.05,medium,urgent,1,delivered
D00257,P004,C040,33101,2026-03-14 10:46:00.531828,2026-03-14 11:21:00.531828,2026-03-14 11:29:55.636176,1.05,high,normal,1,delivered
D00258,P001,C041,33109,2026-03-14 07:38:00.531828,2026-03-14 08:14:00.531828,2026-03-14 08:25:42.933792,1.35,low,urgent,1,delivered
D00259,P001,C025,33109,2026-03-14 07:58:00.531828,2026-03-14 08:35:00.531828,2026-03-14 08:31:31.125668,2.68,high,normal,1,delivered
D00260,P007,C048,33139,2026-03-14 06:30:00.531828,2026-03-14 06:58:00.531828,2026-03-14 06:56:45.074442,2.24,high,urgent,1,delivered
D00261,P007,C023,33139,2026-03-14 09:35:00.531828,2026-03-14 10:02:00.531828,2026-03-14 09:57:00.531828,2.58,low,normal,0,delivered
D00262,P000,C004,33109,2026-03-14 10:42:00.531828,2026-03-14 11:14:00.531828,2026-03-14 11:33:59.393488,2.07,low,normal,1,delivered
D00263,P005,C018,33101,2026-03-14 08:55:00.531828,2026-03-14 09:37:00.531828,2026-03-14 09:39:57.973453,1.49,low,urgent,0,delivered
D00264,P003,C023,33109,2026-03-14 08:58:00.531828,2026-03-14 09:25:00.531828,2026-03-14 09:20:00.531828,2.27,high,normal,0,delivered
D00265,P007,C020,33139,2026-03-14 08:17:00.531828,2026-03-14 08:49:00.531828,2026-03-14 08:59:20.445747,2.61,low,urgent,0,delivered
D00266,P002,C020,33137,2026-03-14 09:22:00.531828,2026-03-14 10:06:00.531828,2026-03-14 10:20:06.947220,5.0,medium,normal,1,delivered
D00267,P000,C049,33109,2026-03-14 06:21:00.531828,2026-03-14 06:56:00.531828,2026-03-14 06:52:54.705341,5.66,high,urgent,0,delivered
D00268,P000,C017,33109,2026-03-14 11:16:00.531828,2026-03-14 11:45:00.531828,2026-03-14 11:41:53.241098,2.78,low,urgent,0,delivered
D00269,P000,C018,33109,2026-03-14 09:27:00.531828,2026-03-14 09:57:00.531828,2026-03-14 09:54:52.341116,5.15,medium,normal,0,delivered
D00270,P008,C012,33101,2026-03-14 07:51:00.531828,2026-03-14 08:22:00.531828,2026-03-14 08:20:44.496023,4.76,high,normal,0,delivered
D00271,P005,C039,33101,2026-03-14 11:05:00.531828,2026-03-14 11:38:00.531828,2026-03-14 11:35:56.603787,5.96,low,urgent,0,delivered
D00272,P000,C041,33109,2026-03-14 09:32:00.531828,2026-03-14 10:15:00.531828,2026-03-14 10:20:38.596909,0.8,medium,urgent,1,delivered
D00273,P006,C023,33139,2026-03-14 09:03:00.531828,2026-03-14 09:35:00.531828,2026-03-14 09:30:00.531828,2.34,medium,normal,1,delivered
D00274,P007,C030,33139,2026-03-14 06:51:00.531828,2026-03-14 07:34:00.531828,2026-03-14 07:41:27.173897,3.87,high,urgent,0,delivered
D00275,P009,C014,33139,2026-03-14 09:04:00.531828,2026-03-14 09:48:00.531828,2026-03-14 09:43:00.531828,3.92,high,urgent,1,delivered
D00276,P000,C033,33109,2026-03-14 07:06:00.531828,2026-03-14 07:51:00.531828,2026-03-14 07:46:00.531828,3.64,low,normal,1,delivered
D00277,P009,C012,33139,2026-03-14 09:45:00.531828,2026-03-14 10:11:00.531828,2026-03-14 10:22:50.776120,3.2,medium,normal,0,delivered
D00278,P000,C012,33109,2026-03-14 07:42:00.531828,2026-03-14 08:23:00.531828,2026-03-14 08:32:45.552352,5.7,high,urgent,0,delivered
D00279,P006,C021,33139,2026-03-14 06:23:00.531828,2026-03-14 07:03:00.531828,2026-03-14 06:58:46.808427,3.53,low,normal,0,delivered
D00280,P005,C029,33101,2026-03-14 10:13:00.531828,2026-03-14 10:48:00.531828,2026-03-14 10:43:00.531828,4.05,high,urgent,0,delivered
D00281,P005,C031,33101,2026-03-14 10:03:00.531828,2026-03-14 10:32:00.531828,2026-03-14 10:38:12.606259,1.67,high,urgent,0,delivered
D00282,P010,C049,33109,2026-03-14 09:16:00.531828,2026-03-14 09:45:00.531828,2026-03-14 09:40:58.433068,5.94,low,urgent,0,delivered
D00283,P011,C047,33139,2026-03-14 09:10:00.531828,2026-03-14 09:49:00.531828,2026-03-14 09:57:13.757030,3.87,high,urgent,0,delivered
D00284,P007,C017,33139,2026-03-14 08:56:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:17:00.531828,1.2,low,urgent,0,delivered
D00285,P001,C002,33109,2026-03-14 09:05:00.531828,2026-03-14 09:48:00.531828,2026-03-14 10:00:30.206088,2.4,low,normal,1,delivered
D00286,P006,C010,33139,2026-03-14 07:15:00.531828,2026-03-14 07:52:00.531828,2026-03-14 07:47:00.531828,5.93,high,normal,1,delivered
D00287,P006,C036,33139,2026-03-14 07:56:00.531828,2026-03-14 08:41:00.531828,2026-03-14 08:48:30.113210,3.96,medium,urgent,0,delivered
D00288,P005,C018,33101,2026-03-14 11:35:00.531828,2026-03-14 12:19:00.531828,2026-03-14 12:32:37.003641,3.86,high,urgent,0,delivered
D00289,P003,C011,33109,2026-03-14 06:52:00.531828,2026-03-14 07:26:00.531828,2026-03-14 07:21:00.531828,1.05,high,urgent,1,delivered
D00290,P008,C042,33101,2026-03-14 07:33:00.531828,2026-03-14 08:02:00.531828,2026-03-14 07:57:00.531828,5.78,high,normal,0,delivered
D00291,P001,C012,33109,2026-03-14 07:16:00.531828,2026-03-14 07:47:00.531828,2026-03-14 07:42:00.531828,5.37,low,normal,1,delivered
D00292,P002,C012,33137,2026-03-14 09:49:00.531828,2026-03-14 10:19:00.531828,2026-03-14 10:22:25.099502,0.97,high,urgent,1,delivered
D00293,P006,C004,33139,2026-03-14 09:24:00.531828,2026-03-14 10:04:00.531828,2026-03-14 10:01:29.382868,1.35,medium,normal,1,delivered
D00294,P000,C016,33109,2026-03-14 09:26:00.531828,2026-03-14 10:00:00.531828,2026-03-14 10:19:22.483624,5.87,low,urgent,0,delivered
D00295,P002,C042,33137,2026-03-14 08:02:00.531828,2026-03-14 08:29:00.531828,2026-03-14 08:50:08.742149,5.87,medium,urgent,1,delivered
D00296,P003,C015,33109,2026-03-14 11:42:00.531828,2026-03-14 12:15:00.531828,2026-03-14 12:10:00.531828,4.95,medium,normal,0,delivered
D00297,P008,C015,33101,2026-03-14 07:14:00.531828,2026-03-14 07:52:00.531828,2026-03-14 08:05:35.295921,1.8,low,normal,0,delivered
D00298,P009,C021,33139,2026-03-14 08:49:00.531828,2026-03-14 09:33:00.531828,2026-03-14 09:29:49.551220,0.76,medium,normal,0,delivered
D00299,P007,C036,33139,2026-03-14 07:02:00.531828,2026-03-14 07:39:00.531828,2026-03-14 07:34:00.531828,3.81,low,normal,1,delivered
D00300,P002,C037,33137,2026-03-14 07:27:00.531828,2026-03-14 07:58:00.531828,2026-03-14 07:53:00.531828,4.08,high,urgent,0,delivered
D00301,P009,C044,33139,2026-03-14 10:20:00.531828,2026-03-14 11:03:00.531828,2026-03-14 11:07:19.450729,5.19,low,normal,0,delivered
D00302,P004,C024,33101,2026-03-14 11:40:00.531828,2026-03-14 12:06:00.531828,2026-03-14 12:01:00.531828,5.78,high,urgent,1,delivered
D00303,P000,C030,33109,2026-03-14 06:27:00.531828,2026-03-14 07:09:00.531828,2026-03-14 07:08:14.042163,1.5,medium,normal,0,delivered
D00304,P010,C047,33109,2026-03-14 11:36:00.531828,2026-03-14 12:13:00.531828,2026-03-14 12:08:00.531828,4.11,high,urgent,1,delivered
D00305,P000,C034,33109,2026-03-14 10:57:00.531828,2026-03-14 11:31:00.531828,2026-03-14 11:38:24.484284,0.75,medium,normal,0,delivered
D00306,P003,C038,33109,2026-03-14 09:03:00.531828,2026-03-14 09:42:00.531828,2026-03-14 09:56:28.345853,5.85,high,urgent,1,delivered
D00307,P006,C045,33139,2026-03-14 11:49:00.531828,2026-03-14 12:24:00.531828,2026-03-14 12:19:57.504314,3.0,medium,urgent,0,delivered
D00308,P006,C002,33139,2026-03-14 09:15:00.531828,2026-03-14 09:47:00.531828,2026-03-14 09:42:00.531828,3.92,low,normal,0,delivered
D00309,P003,C046,33109,2026-03-14 06:54:00.531828,2026-03-14 07:25:00.531828,2026-03-14 07:27:59.055009,3.05,low,urgent,0,delivered
D00310,P001,C013,33109,2026-03-14 06:41:00.531828,2026-03-14 07:11:00.531828,2026-03-14 07:06:00.531828,5.23,low,urgent,1,delivered
D00311,P002,C029,33137,2026-03-14 07:03:00.531828,2026-03-14 07:38:00.531828,2026-03-14 07:33:00.531828,2.22,low,urgent,0,delivered
D00312,P000,C005,33109,2026-03-14 09:12:00.531828,2026-03-14 09:40:00.531828,2026-03-14 09:40:41.708748,2.75,high,urgent,0,delivered
D00313,P003,C020,33109,2026-03-14 06:39:00.531828,2026-03-14 07:13:00.531828,2026-03-14 07:23:37.846613,3.34,low,urgent,0,delivered
D00314,P009,C002,33139,2026-03-14 06:37:00.531828,2026-03-14 07:08:00.531828,2026-03-14 07:06:52.429662,1.54,medium,normal,0,delivered
D00315,P001,C047,33109,2026-03-14 09:00:00.531828,2026-03-14 09:42:00.531828,2026-03-14 09:45:21.463511,0.67,low,urgent,0,delivered
D00316,P007,C028,33139,2026-03-14 11:46:00.531828,2026-03-14 12:20:00.531828,2026-03-14 12:30:22.832230,1.38,medium,urgent,0,delivered
D00317,P003,C038,33109,2026-03-14 11:09:00.531828,2026-03-14 11:38:00.531828,2026-03-14 11:40:41.418292,2.29,low,urgent,1,delivered
D00318,P005,C033,33101,2026-03-14 10:45:00.531828,2026-03-14 11:18:00.531828,2026-03-14 11:13:00.531828,5.92,medium,urgent,1,delivered
D00319,P010,C012,33109,2026-03-14 08:49:00.531828,2026-03-14 09:32:00.531828,2026-03-14 09:30:10.790888,4.73,medium,urgent,1,delivered
D00320,P003,C038,33109,2026-03-14 08:49:00.531828,2026-03-14 09:26:00.531828,2026-03-14 09:33:50.215923,3.61,low,urgent,1,delivered
D00321,P008,C026,33101,2026-03-14 10:21:00.531828,2026-03-14 11:01:00.531828,2026-03-14 11:10:14.938462,1.46,high,urgent,0,delivered
D00322,P007,C038,33139,2026-03-14 06:14:00.531828,2026-03-14 06:54:00.531828,2026-03-14 07:01:58.239765,0.57,high,normal,0,delivered
D00323,P007,C014,33139,2026-03-14 08:50:00.531828,2026-03-14 09:23:00.531828,2026-03-14 09:18:00.531828,4.82,high,normal,1,delivered
D00324,P006,C047,33139,2026-03-14 11:07:00.531828,2026-03-14 11:36:00.531828,2026-03-14 11:31:00.531828,5.06,low,urgent,1,delivered
D00325,P010,C046,33109,2026-03-14 09:53:00.531828,2026-03-14 10:28:00.531828,2026-03-14 10:23:25.492810,1.51,low,normal,0,delivered
D00326,P000,C049,33109,2026-03-14 07:57:00.531828,2026-03-14 08:23:00.531828,2026-03-14 08:28:15.633416,5.53,high,normal,1,delivered
D00327,P006,C012,33139,2026-03-14 07:09:00.531828,2026-03-14 07:39:00.531828,2026-03-14 07:34:00.531828,3.22,low,normal,0,delivered
D00328,P000,C019,33109,2026-03-14 09:55:00.531828,2026-03-14 10:37:00.531828,2026-03-14 10:55:17.069779,1.14,low,urgent,0,delivered
D00329,P010,C004,33109,2026-03-14 12:03:00.531828,2026-03-14 12:37:00.531828,2026-03-14 12:32:00.531828,2.78,low,normal,0,delivered
D00330,P004,C009,33101,2026-03-14 06:44:00.531828,2026-03-14 07:25:00.531828,2026-03-14 07:25:11.910191,3.21,low,normal,0,delivered
D00331,P000,C013,33109,2026-03-14 06:52:00.531828,2026-03-14 07:25:00.531828,2026-03-14 07:25:24.207634,2.54,low,normal,1,delivered
D00332,P001,C048,33109,2026-03-14 10:11:00.531828,2026-03-14 10:37:00.531828,2026-03-14 10:32:00.531828,2.21,medium,urgent,1,delivered
D00333,P011,C048,33139,2026-03-14 09:40:00.531828,2026-03-14 10:14:00.531828,2026-03-14 10:16:23.931077,4.12,medium,normal,0,delivered
D00334,P006,C033,33139,2026-03-14 09:27:00.531828,2026-03-14 10:02:00.531828,2026-03-14 10:01:55.098704,5.04,high,urgent,0,delivered
D00335,P008,C009,33101,2026-03-14 08:00:00.531828,2026-03-14 08:43:00.531828,2026-03-14 08:38:00.531828,1.18,low,urgent,0,delivered
D00336,P007,C026,33139,2026-03-14 06:24:00.531828,2026-03-14 06:55:00.531828,2026-03-14 06:58:57.637404,1.13,low,normal,1,delivered
